target,raw_action,Receive Time,Generate Time,High Res Timestamp,Type,Threat/Content Type,Application,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,IP Protocol,Source Port,Destination Port,Source Country,Destination Country,Threat/Content Name,Category,Severity,Direction,Subcategory of app,Category of app,Technology of app,Risk of app,SaaS of app,Rule
Drop,redacted_action,2026-01-01 00:08:35,2026-01-01 00:08:35,2026-01-01 00:08:35,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:36,2026-01-01 00:08:36,2026-01-01 00:08:36,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_214,source_country_005,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:37,2026-01-01 00:08:37,2026-01-01 00:08:37,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_087,destination_port_117,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Allow,redacted_action,2026-01-01 00:08:38,2026-01-01 00:08:38,2026-01-01 00:08:38,redacted_type,threat_type_001,application_003,source_zone_003,destination_zone_001,inbound_interface_missing,outbound_interface_missing,ip_protocol_002,source_port_001,destination_port_001,source_country_014,destination_country_001,threat_name_028,category_001,severity_002,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_002
Drop,redacted_action,2026-01-01 00:08:39,2026-01-01 00:08:39,2026-01-01 00:08:39,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Reset-Both,redacted_action,2026-01-01 00:08:40,2026-01-01 00:08:40,2026-01-01 00:08:40,redacted_type,threat_type_003,application_002,source_zone_002,destination_zone_003,inbound_interface_002,outbound_interface_003,ip_protocol_002,source_port_174,destination_port_098,source_country_002,destination_country_004,threat_name_034,category_001,severity_002,direction_001,app_subcategory_004,app_category_002,app_technology_002,app_risk_001,app_saas_001,rule_context_004
Drop,redacted_action,2026-01-01 00:08:41,2026-01-01 00:08:41,2026-01-01 00:08:41,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_122,source_country_013,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Block,redacted_action,2026-01-01 00:08:42,2026-01-01 00:08:42,2026-01-01 00:08:42,redacted_type,threat_type_003,application_001,source_zone_001,destination_zone_003,inbound_interface_001,outbound_interface_003,ip_protocol_003,source_port_207,destination_port_325,source_country_003,destination_country_005,threat_name_009,category_001,severity_006,direction_002,app_subcategory_002,app_category_002,app_technology_002,app_risk_002,app_saas_001,rule_context_001
Reset-Server,redacted_action,2026-01-01 00:08:43,2026-01-01 00:08:43,2026-01-01 00:08:43,redacted_type,threat_type_004,application_006,source_zone_003,destination_zone_002,inbound_interface_003,outbound_interface_002,ip_protocol_002,source_port_255,destination_port_437,source_country_031,destination_country_011,threat_name_013,category_002,severity_006,direction_001,app_subcategory_003,app_category_001,app_technology_001,app_risk_003,app_saas_001,rule_context_007
Drop,redacted_action,2026-01-01 00:08:44,2026-01-01 00:08:44,2026-01-01 00:08:44,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_038,destination_port_266,source_country_031,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Reset-Server,redacted_action,2026-01-01 00:08:45,2026-01-01 00:08:45,2026-01-01 00:08:45,redacted_type,threat_type_004,application_006,source_zone_003,destination_zone_002,inbound_interface_003,outbound_interface_002,ip_protocol_002,source_port_256,destination_port_438,source_country_031,destination_country_011,threat_name_013,category_002,severity_006,direction_001,app_subcategory_003,app_category_001,app_technology_001,app_risk_003,app_saas_001,rule_context_007
Drop,redacted_action,2026-01-01 00:08:46,2026-01-01 00:08:46,2026-01-01 00:08:46,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_041,destination_port_382,source_country_022,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:47,2026-01-01 00:08:47,2026-01-01 00:08:47,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_252,destination_port_363,source_country_017,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:48,2026-01-01 00:08:48,2026-01-01 00:08:48,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_248,destination_port_426,source_country_013,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:49,2026-01-01 00:08:49,2026-01-01 00:08:49,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_252,destination_port_401,source_country_017,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Allow,redacted_action,2026-01-01 00:08:50,2026-01-01 00:08:50,2026-01-01 00:08:50,redacted_type,threat_type_001,application_003,source_zone_003,destination_zone_001,inbound_interface_missing,outbound_interface_missing,ip_protocol_002,source_port_001,destination_port_001,source_country_014,destination_country_001,threat_name_028,category_001,severity_002,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_002
Drop,redacted_action,2026-01-01 00:08:51,2026-01-01 00:08:51,2026-01-01 00:08:51,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_197,source_country_005,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:52,2026-01-01 00:08:52,2026-01-01 00:08:52,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:53,2026-01-01 00:08:53,2026-01-01 00:08:53,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:54,2026-01-01 00:08:54,2026-01-01 00:08:54,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_377,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:55,2026-01-01 00:08:55,2026-01-01 00:08:55,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_087,destination_port_359,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:56,2026-01-01 00:08:56,2026-01-01 00:08:56,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:57,2026-01-01 00:08:57,2026-01-01 00:08:57,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:58,2026-01-01 00:08:58,2026-01-01 00:08:58,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_179,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:08:59,2026-01-01 00:08:59,2026-01-01 00:08:59,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:09:00,2026-01-01 00:09:00,2026-01-01 00:09:00,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_242,destination_port_266,source_country_031,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:09:01,2026-01-01 00:09:01,2026-01-01 00:09:01,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:09:02,2026-01-01 00:09:02,2026-01-01 00:09:02,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
